timestamp,user_id,now_id,endpoint,use_case,type,ip,jwt_payload,label
2025-06-24T15:32:41.546Z,abuser2333,abuser2333,/logout,Logout,AUTH,175.244.156.140,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzMyIsImlhdCI6MTc1MDc3OTE2MTU0NCwiZXhwIjoxNzUwNzc5MTY1MTQ0fQ,out_of_order
2025-06-24T15:32:41.649Z,unknown,abuser2334,/edit,EditContent,UPDATE,245.166.38.197,invalid,no_token
2025-06-24T15:32:41.760Z,unknown,abuser2335,/edit,EditContent,UPDATE,251.226.168.217,invalid,no_token
2025-06-24T15:32:41.766Z,abuser2335,abuser2335,/logout,Logout,AUTH,251.226.168.217,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNSIsImlhdCI6MTc1MDc3OTE2MTc2NSwiZXhwIjoxNzUwNzc5MTY1MzY1fQ,out_of_order
2025-06-24T15:32:41.870Z,unknown,abuser2336,/edit,EditContent,UPDATE,201.168.11.31,invalid,no_token
2025-06-24T15:32:41.878Z,abuser2336,abuser2336,/logout,Logout,AUTH,201.168.11.31,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNiIsImlhdCI6MTc1MDc3OTE2MTg3NiwiZXhwIjoxNzUwNzc5MTY1NDc2fQ,out_of_order
2025-06-24T15:32:41.987Z,abuser2337,abuser2337,/browse,ViewPage,READ,62.146.40.153,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNyIsImlhdCI6MTc1MDc3OTE2MTk4NSwiZXhwIjoxNzUwNzc5MTY1NTg1fQ,normal
2025-06-24T15:32:41.991Z,abuser2337,abuser2337,/logout,Logout,AUTH,62.146.40.153,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNyIsImlhdCI6MTc1MDc3OTE2MTk4NSwiZXhwIjoxNzUwNzc5MTY1NTg1fQ,normal
2025-06-24T15:32:41.994Z,abuser2337,abuser2337,/edit,EditContent,UPDATE,62.146.40.153,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNyIsImlhdCI6MTc1MDc3OTE2MTk4NSwiZXhwIjoxNzUwNzc5MTY1NTg1fQ,reuse_after_logout
2025-06-24T15:32:41.998Z,unknown,abuser2337,/login,Login,AUTH,62.146.40.153,invalid,missing_user_id
2025-06-24T15:32:42.001Z,abuser2337,abuser2337,/admin,unknown,unknown,62.146.40.153,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzNyIsImlhdCI6MTc1MDc3OTE2MTk4NSwiZXhwIjoxNzUwNzc5MTY1NTg1fQ,invalid_endpoint
2025-06-24T15:32:42.112Z,abuser2338,abuser2338,/logout,Logout,AUTH,82.94.40.75,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzOCIsImlhdCI6MTc1MDc3OTE2MjExMSwiZXhwIjoxNzUwNzc5MTY1NzExfQ,normal
2025-06-24T15:32:42.116Z,abuser2338,abuser2338,/browse,ViewPage,READ,82.94.40.75,eyJ1c2VyX2lkIjoiYWJ1c2VyMjMzOCIsImlhdCI6MTc1MDc3OTE2MjExMSwiZXhwIjoxNzUwNzc5MTY1NzExfQ,reuse_after_logout
2025-06-24T15:32:42.220Z,unknown,abuser2339,/edit,EditContent,UPDATE,161.44.75.253,invalid,no_token
2025-06-24T15:32:42.335Z,abuser2340,abuser2340,/logout,Logout,AUTH,221.149.7.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0MCIsImlhdCI6MTc1MDc3OTE2MjMzMywiZXhwIjoxNzUwNzc5MTY1OTMzfQ,normal
2025-06-24T15:32:42.339Z,abuser2340,abuser2340,/browse,ViewPage,READ,221.149.7.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0MCIsImlhdCI6MTc1MDc3OTE2MjMzMywiZXhwIjoxNzUwNzc5MTY1OTMzfQ,reuse_after_logout
2025-06-24T15:32:42.461Z,abuser2341,abuser2341,/browse,ViewPage,READ,236.134.54.159,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0MSIsImlhdCI6MTc1MDc3OTE2MjQ1OSwiZXhwIjoxNzUwNzc5MTY2MDU5fQ,ip_switch
2025-06-24T15:32:42.567Z,unknown,abuser2342,/edit,EditContent,UPDATE,189.114.221.63,invalid,no_token
2025-06-24T15:32:42.682Z,unknown,abuser2343,/browse,ViewPage,READ,26.147.7.113,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0MyIsImlhdCI6MTc1MDc3OTE2MjY4MSwiZXhwIjoxNzUwNzc5MTY2MjgxfQ,invalid_token
2025-06-24T15:32:42.791Z,abuser2344,abuser2344,/browse,ViewPage,READ,97.109.93.16,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0NCIsImlhdCI6MTc1MDc3OTE2Mjc4OSwiZXhwIjoxNzUwNzc5MTY2Mzg5fQ,ip_switch
2025-06-24T15:32:42.901Z,abuser2345,abuser2345,/browse,ViewPage,READ,229.139.52.150,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0NSIsImlhdCI6MTc1MDc3OTE2Mjg5OSwiZXhwIjoxNzUwNzc5MTY2NDk5fQ,ip_switch
2025-06-24T15:32:43.013Z,abuser2346,abuser2346,/admin,unknown,unknown,125.29.214.165,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0NiIsImlhdCI6MTc1MDc3OTE2MzAxMSwiZXhwIjoxNzUwNzc5MTY2NjExfQ,invalid_endpoint
2025-06-24T15:32:43.119Z,unknown,abuser2347,/edit,EditContent,UPDATE,101.52.66.15,invalid,no_token
2025-06-24T15:32:43.234Z,abuser2348,abuser2348,/admin,unknown,unknown,48.8.102.61,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0OCIsImlhdCI6MTc1MDc3OTE2MzIzMSwiZXhwIjoxNzUwNzc5MTY2ODMxfQ,invalid_endpoint
2025-06-24T15:32:43.343Z,abuser2349,abuser2349,/browse,ViewPage,READ,81.55.101.196,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0OSIsImlhdCI6MTc1MDc3OTE2MzM0MSwiZXhwIjoxNzUwNzc5MTY2OTQxfQ,normal
2025-06-24T15:32:43.346Z,abuser2349,abuser2349,/logout,Logout,AUTH,81.55.101.196,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0OSIsImlhdCI6MTc1MDc3OTE2MzM0MSwiZXhwIjoxNzUwNzc5MTY2OTQxfQ,normal
2025-06-24T15:32:43.349Z,abuser2349,abuser2349,/edit,EditContent,UPDATE,81.55.101.196,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0OSIsImlhdCI6MTc1MDc3OTE2MzM0MSwiZXhwIjoxNzUwNzc5MTY2OTQxfQ,reuse_after_logout
2025-06-24T15:32:43.353Z,unknown,abuser2349,/login,Login,AUTH,81.55.101.196,invalid,missing_user_id
2025-06-24T15:32:43.355Z,abuser2349,abuser2349,/admin,unknown,unknown,81.55.101.196,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM0OSIsImlhdCI6MTc1MDc3OTE2MzM0MSwiZXhwIjoxNzUwNzc5MTY2OTQxfQ,invalid_endpoint
2025-06-24T15:32:43.471Z,abuser2350,abuser2350,/browse,ViewPage,READ,36.154.72.193,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MCIsImlhdCI6MTc1MDc3OTE2MzQ2OSwiZXhwIjoxNzUwNzc5MTY3MDY5fQ,normal
2025-06-24T15:32:43.474Z,abuser2350,abuser2350,/logout,Logout,AUTH,36.154.72.193,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MCIsImlhdCI6MTc1MDc3OTE2MzQ2OSwiZXhwIjoxNzUwNzc5MTY3MDY5fQ,normal
2025-06-24T15:32:43.478Z,abuser2350,abuser2350,/edit,EditContent,UPDATE,36.154.72.193,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MCIsImlhdCI6MTc1MDc3OTE2MzQ2OSwiZXhwIjoxNzUwNzc5MTY3MDY5fQ,reuse_after_logout
2025-06-24T15:32:43.482Z,unknown,abuser2350,/login,Login,AUTH,36.154.72.193,invalid,missing_user_id
2025-06-24T15:32:43.488Z,abuser2350,abuser2350,/admin,unknown,unknown,36.154.72.193,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MCIsImlhdCI6MTc1MDc3OTE2MzQ2OSwiZXhwIjoxNzUwNzc5MTY3MDY5fQ,invalid_endpoint
2025-06-24T15:32:43.596Z,abuser2351,abuser2351,/logout,Logout,AUTH,177.151.125.25,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MSIsImlhdCI6MTc1MDc3OTE2MzU5NCwiZXhwIjoxNzUwNzc5MTY3MTk0fQ,normal
2025-06-24T15:32:43.599Z,abuser2351,abuser2351,/browse,ViewPage,READ,177.151.125.25,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1MSIsImlhdCI6MTc1MDc3OTE2MzU5NCwiZXhwIjoxNzUwNzc5MTY3MTk0fQ,reuse_after_logout
2025-06-24T15:32:43.718Z,unknown,abuser2352,/edit,EditContent,UPDATE,167.119.83.250,invalid,no_token
2025-06-24T15:32:43.829Z,unknown,abuser2353,/login,Login,AUTH,155.166.56.166,invalid,missing_user_id
2025-06-24T15:32:43.944Z,abuser2354,abuser2354,/admin,unknown,unknown,112.19.106.168,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1NCIsImlhdCI6MTc1MDc3OTE2Mzk0MiwiZXhwIjoxNzUwNzc5MTY3NTQyfQ,invalid_endpoint
2025-06-24T15:32:45.566Z,abuser2355,abuser2355,/browse,ViewPage,READ,121.21.55.34,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1NSIsImlhdCI6MTc1MDc3OTE2NCwiZXhwIjoxNzUwNzc5MTY1fQ,expired_token
2025-06-24T15:32:45.676Z,unknown,abuser2356,/edit,EditContent,UPDATE,69.7.20.233,invalid,no_token
2025-06-24T15:32:45.682Z,abuser2356,abuser2356,/logout,Logout,AUTH,69.7.20.233,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM1NiIsImlhdCI6MTc1MDc3OTE2NTY4MCwiZXhwIjoxNzUwNzc5MTY5MjgwfQ,out_of_order
2025-06-24T15:32:45.787Z,unknown,abuser2357,/edit,EditContent,UPDATE,152.50.156.161,invalid,no_token
2025-06-24T15:32:45.897Z,abuser2121,abuser2358,/browse,ViewPage,READ,225.47.145.99,eyJ1c2VyX2lkIjoiYWJ1c2VyMjEyMSIsImlhdCI6MTc1MDc3OTEwMTYzOCwiZXhwIjoxNzUwNzc5MTA1MjM4fQ,token_reuse
2025-06-24T15:32:46.006Z,unknown,abuser2359,/login,Login,AUTH,235.64.204.157,invalid,missing_user_id
2025-06-24T15:32:46.116Z,abuser2035,abuser2360,/browse,ViewPage,READ,75.187.206.170,eyJ1c2VyX2lkIjoiYWJ1c2VyMjAzNSIsImlhdCI6MTc1MDc3OTA4MDQxNywiZXhwIjoxNzUwNzc5MDg0MDE3fQ,token_reuse
2025-06-24T15:32:46.224Z,unknown,abuser2361,/edit,EditContent,UPDATE,113.14.21.52,invalid,no_token
2025-06-24T15:32:47.838Z,abuser2362,abuser2362,/browse,ViewPage,READ,153.195.103.126,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM2MiIsImlhdCI6MTc1MDc3OTE2NiwiZXhwIjoxNzUwNzc5MTY3fQ,expired_token
2025-06-24T15:32:47.947Z,unknown,abuser2363,/edit,EditContent,UPDATE,15.210.123.50,invalid,no_token
2025-06-24T15:32:48.059Z,abuser1642,abuser2364,/browse,ViewPage,READ,64.248.154.95,eyJ1c2VyX2lkIjoiYWJ1c2VyMTY0MiIsImlhdCI6MTc1MDc3ODk0NzQxMSwiZXhwIjoxNzUwNzc4OTUxMDExfQ,token_reuse
2025-06-24T15:32:48.169Z,unknown,abuser2365,/login,Login,AUTH,214.225.124.88,invalid,missing_user_id
2025-06-24T15:32:48.283Z,abuser2366,abuser2366,/admin,unknown,unknown,77.197.215.73,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM2NiIsImlhdCI6MTc1MDc3OTE2ODI4MSwiZXhwIjoxNzUwNzc5MTcxODgxfQ,invalid_endpoint
2025-06-24T15:32:48.390Z,unknown,abuser2367,/edit,EditContent,UPDATE,170.203.107.199,invalid,no_token
2025-06-24T15:32:48.396Z,abuser2367,abuser2367,/logout,Logout,AUTH,170.203.107.199,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM2NyIsImlhdCI6MTc1MDc3OTE2ODM5NCwiZXhwIjoxNzUwNzc5MTcxOTk0fQ,out_of_order
2025-06-24T15:32:48.518Z,abuser2368,abuser2368,/browse,ViewPage,READ,111.88.73.89,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM2OCIsImlhdCI6MTc1MDc3OTE2ODUxNiwiZXhwIjoxNzUwNzc5MTcyMTE2fQ,ip_switch
2025-06-24T15:32:48.626Z,abuser1289,abuser2369,/browse,ViewPage,READ,81.112.100.219,eyJ1c2VyX2lkIjoiYWJ1c2VyMTI4OSIsImlhdCI6MTc1MDc3ODg0NjQ5MSwiZXhwIjoxNzUwNzc4ODUwMDkxfQ,token_reuse
2025-06-24T15:32:48.736Z,unknown,abuser2370,/edit,EditContent,UPDATE,37.26.80.33,invalid,no_token
2025-06-24T15:32:48.743Z,abuser2370,abuser2370,/logout,Logout,AUTH,37.26.80.33,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MCIsImlhdCI6MTc1MDc3OTE2ODc0MSwiZXhwIjoxNzUwNzc5MTcyMzQxfQ,out_of_order
2025-06-24T15:32:48.867Z,abuser2371,abuser2371,/browse,ViewPage,READ,152.248.108.206,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MSIsImlhdCI6MTc1MDc3OTE2ODg2NSwiZXhwIjoxNzUwNzc5MTcyNDY1fQ,normal
2025-06-24T15:32:48.870Z,abuser2371,abuser2371,/logout,Logout,AUTH,152.248.108.206,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MSIsImlhdCI6MTc1MDc3OTE2ODg2NSwiZXhwIjoxNzUwNzc5MTcyNDY1fQ,normal
2025-06-24T15:32:48.872Z,abuser2371,abuser2371,/edit,EditContent,UPDATE,152.248.108.206,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MSIsImlhdCI6MTc1MDc3OTE2ODg2NSwiZXhwIjoxNzUwNzc5MTcyNDY1fQ,reuse_after_logout
2025-06-24T15:32:48.875Z,unknown,abuser2371,/login,Login,AUTH,152.248.108.206,invalid,missing_user_id
2025-06-24T15:32:48.877Z,abuser2371,abuser2371,/admin,unknown,unknown,152.248.108.206,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MSIsImlhdCI6MTc1MDc3OTE2ODg2NSwiZXhwIjoxNzUwNzc5MTcyNDY1fQ,invalid_endpoint
2025-06-24T15:32:48.989Z,unknown,abuser2372,/edit,EditContent,UPDATE,97.1.46.132,invalid,no_token
2025-06-24T15:32:49.098Z,unknown,abuser2373,/edit,EditContent,UPDATE,166.81.104.219,invalid,no_token
2025-06-24T15:32:49.105Z,abuser2373,abuser2373,/logout,Logout,AUTH,166.81.104.219,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3MyIsImlhdCI6MTc1MDc3OTE2OTEwMiwiZXhwIjoxNzUwNzc5MTcyNzAyfQ,out_of_order
2025-06-24T15:32:49.224Z,unknown,abuser2374,/login,Login,AUTH,89.46.44.51,invalid,missing_user_id
2025-06-24T15:32:49.336Z,abuser704,abuser2375,/browse,ViewPage,READ,225.15.193.221,eyJ1c2VyX2lkIjoiYWJ1c2VyNzA0IiwiaWF0IjoxNzUwNzc4Njg4NTg1LCJleHAiOjE3NTA3Nzg2OTIxODV9,token_reuse
2025-06-24T15:32:50.955Z,abuser2376,abuser2376,/browse,ViewPage,READ,36.118.43.238,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3NiIsImlhdCI6MTc1MDc3OTE2OSwiZXhwIjoxNzUwNzc5MTcwfQ,expired_token
2025-06-24T15:32:51.105Z,abuser2377,abuser2377,/browse,ViewPage,READ,247.70.37.144,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3NyIsImlhdCI6MTc1MDc3OTE3MTA4MCwiZXhwIjoxNzUwNzc5MTc0NjgwfQ,ip_switch
2025-06-24T15:32:51.226Z,abuser2378,abuser2378,/logout,Logout,AUTH,97.112.4.34,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OCIsImlhdCI6MTc1MDc3OTE3MTIyNSwiZXhwIjoxNzUwNzc5MTc0ODI1fQ,normal
2025-06-24T15:32:51.229Z,abuser2378,abuser2378,/browse,ViewPage,READ,97.112.4.34,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OCIsImlhdCI6MTc1MDc3OTE3MTIyNSwiZXhwIjoxNzUwNzc5MTc0ODI1fQ,reuse_after_logout
2025-06-24T15:32:51.337Z,abuser2379,abuser2379,/browse,ViewPage,READ,254.39.195.192,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OSIsImlhdCI6MTc1MDc3OTE3MTMzNiwiZXhwIjoxNzUwNzc5MTc0OTM2fQ,normal
2025-06-24T15:32:51.340Z,abuser2379,abuser2379,/logout,Logout,AUTH,254.39.195.192,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OSIsImlhdCI6MTc1MDc3OTE3MTMzNiwiZXhwIjoxNzUwNzc5MTc0OTM2fQ,normal
2025-06-24T15:32:51.343Z,abuser2379,abuser2379,/edit,EditContent,UPDATE,254.39.195.192,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OSIsImlhdCI6MTc1MDc3OTE3MTMzNiwiZXhwIjoxNzUwNzc5MTc0OTM2fQ,reuse_after_logout
2025-06-24T15:32:51.345Z,unknown,abuser2379,/login,Login,AUTH,254.39.195.192,invalid,missing_user_id
2025-06-24T15:32:51.347Z,abuser2379,abuser2379,/admin,unknown,unknown,254.39.195.192,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM3OSIsImlhdCI6MTc1MDc3OTE3MTMzNiwiZXhwIjoxNzUwNzc5MTc0OTM2fQ,invalid_endpoint
2025-06-24T15:32:51.462Z,abuser2380,abuser2380,/login,Login,AUTH,78.243.39.131,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MCIsImlhdCI6MTc1MDc3OTE3MTQ2MywiZXhwIjoxNzUwNzc5MTc1MDYzfQ,rapid_login
2025-06-24T15:32:51.525Z,abuser2380,abuser2380,/login,Login,AUTH,78.243.39.131,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MCIsImlhdCI6MTc1MDc3OTE3MTUyNywiZXhwIjoxNzUwNzc5MTc1MTI3fQ,rapid_login
2025-06-24T15:32:51.589Z,abuser2380,abuser2380,/login,Login,AUTH,78.243.39.131,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MCIsImlhdCI6MTc1MDc3OTE3MTU5MCwiZXhwIjoxNzUwNzc5MTc1MTkwfQ,rapid_login
2025-06-24T15:32:51.651Z,abuser2380,abuser2380,/login,Login,AUTH,78.243.39.131,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MCIsImlhdCI6MTc1MDc3OTE3MTY1NSwiZXhwIjoxNzUwNzc5MTc1MjU1fQ,rapid_login
2025-06-24T15:32:51.716Z,abuser2380,abuser2380,/login,Login,AUTH,78.243.39.131,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MCIsImlhdCI6MTc1MDc3OTE3MTcxNywiZXhwIjoxNzUwNzc5MTc1MzE3fQ,rapid_login
2025-06-24T15:32:51.888Z,abuser1137,abuser2381,/browse,ViewPage,READ,215.40.187.51,eyJ1c2VyX2lkIjoiYWJ1c2VyMTEzNyIsImlhdCI6MTc1MDc3ODgwNTM4NCwiZXhwIjoxNzUwNzc4ODA4OTg0fQ,token_reuse
2025-06-24T15:32:51.996Z,unknown,abuser2382,/login,Login,AUTH,230.151.44.40,invalid,missing_user_id
2025-06-24T15:32:52.111Z,abuser2383,abuser2383,/browse,ViewPage,READ,60.235.70.232,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MyIsImlhdCI6MTc1MDc3OTE3MjEwOSwiZXhwIjoxNzUwNzc5MTc1NzA5fQ,normal
2025-06-24T15:32:52.113Z,abuser2383,abuser2383,/logout,Logout,AUTH,60.235.70.232,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MyIsImlhdCI6MTc1MDc3OTE3MjEwOSwiZXhwIjoxNzUwNzc5MTc1NzA5fQ,normal
2025-06-24T15:32:52.116Z,abuser2383,abuser2383,/edit,EditContent,UPDATE,60.235.70.232,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MyIsImlhdCI6MTc1MDc3OTE3MjEwOSwiZXhwIjoxNzUwNzc5MTc1NzA5fQ,reuse_after_logout
2025-06-24T15:32:52.118Z,unknown,abuser2383,/login,Login,AUTH,60.235.70.232,invalid,missing_user_id
2025-06-24T15:32:52.120Z,abuser2383,abuser2383,/admin,unknown,unknown,60.235.70.232,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4MyIsImlhdCI6MTc1MDc3OTE3MjEwOSwiZXhwIjoxNzUwNzc5MTc1NzA5fQ,invalid_endpoint
2025-06-24T15:32:53.748Z,abuser2384,abuser2384,/browse,ViewPage,READ,248.56.61.15,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4NCIsImlhdCI6MTc1MDc3OTE3MiwiZXhwIjoxNzUwNzc5MTczfQ,expired_token
2025-06-24T15:32:55.367Z,abuser2385,abuser2385,/browse,ViewPage,READ,82.137.129.78,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4NSIsImlhdCI6MTc1MDc3OTE3MywiZXhwIjoxNzUwNzc5MTc0fQ,expired_token
2025-06-24T15:32:55.491Z,abuser2386,abuser2386,/admin,unknown,unknown,236.45.85.99,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4NiIsImlhdCI6MTc1MDc3OTE3NTQ4MywiZXhwIjoxNzUwNzc5MTc5MDgzfQ,invalid_endpoint
2025-06-24T15:32:55.607Z,abuser2387,abuser2387,/browse,ViewPage,READ,22.62.194.207,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4NyIsImlhdCI6MTc1MDc3OTE3NTYwNSwiZXhwIjoxNzUwNzc5MTc5MjA1fQ,ip_switch
2025-06-24T15:32:55.717Z,unknown,abuser2388,/browse,ViewPage,READ,164.141.107.63,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4OCIsImlhdCI6MTc1MDc3OTE3NTcxNiwiZXhwIjoxNzUwNzc5MTc5MzE2fQ,invalid_token
2025-06-24T15:32:55.829Z,abuser2389,abuser2389,/browse,ViewPage,READ,40.170.47.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4OSIsImlhdCI6MTc1MDc3OTE3NTgyNywiZXhwIjoxNzUwNzc5MTc5NDI3fQ,normal
2025-06-24T15:32:55.832Z,abuser2389,abuser2389,/logout,Logout,AUTH,40.170.47.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4OSIsImlhdCI6MTc1MDc3OTE3NTgyNywiZXhwIjoxNzUwNzc5MTc5NDI3fQ,normal
2025-06-24T15:32:55.835Z,abuser2389,abuser2389,/edit,EditContent,UPDATE,40.170.47.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4OSIsImlhdCI6MTc1MDc3OTE3NTgyNywiZXhwIjoxNzUwNzc5MTc5NDI3fQ,reuse_after_logout
2025-06-24T15:32:55.838Z,unknown,abuser2389,/login,Login,AUTH,40.170.47.242,invalid,missing_user_id
2025-06-24T15:32:55.840Z,abuser2389,abuser2389,/admin,unknown,unknown,40.170.47.242,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM4OSIsImlhdCI6MTc1MDc3OTE3NTgyNywiZXhwIjoxNzUwNzc5MTc5NDI3fQ,invalid_endpoint
2025-06-24T15:32:55.955Z,unknown,abuser2390,/browse,ViewPage,READ,162.137.85.74,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5MCIsImlhdCI6MTc1MDc3OTE3NTk1MywiZXhwIjoxNzUwNzc5MTc5NTUzfQ,invalid_token
2025-06-24T15:32:56.062Z,unknown,abuser2391,/edit,EditContent,UPDATE,32.136.47.85,invalid,no_token
2025-06-24T15:32:56.179Z,abuser2392,abuser2392,/admin,unknown,unknown,202.10.141.229,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5MiIsImlhdCI6MTc1MDc3OTE3NjE3NiwiZXhwIjoxNzUwNzc5MTc5Nzc2fQ,invalid_endpoint
2025-06-24T15:32:56.284Z,unknown,abuser2393,/edit,EditContent,UPDATE,102.163.193.33,invalid,no_token
2025-06-24T15:32:56.291Z,abuser2393,abuser2393,/logout,Logout,AUTH,102.163.193.33,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5MyIsImlhdCI6MTc1MDc3OTE3NjI5MCwiZXhwIjoxNzUwNzc5MTc5ODkwfQ,out_of_order
2025-06-24T15:32:56.409Z,unknown,abuser2394,/edit,EditContent,UPDATE,19.86.45.225,invalid,no_token
2025-06-24T15:32:56.522Z,abuser55,abuser2395,/browse,ViewPage,READ,40.49.18.43,eyJ1c2VyX2lkIjoiYWJ1c2VyNTUiLCJpYXQiOjE3NTA3Nzg1MTYwNTAsImV4cCI6MTc1MDc3ODUxOTY1MH0,token_reuse
2025-06-24T15:32:56.634Z,abuser1251,abuser2396,/browse,ViewPage,READ,28.134.111.9,eyJ1c2VyX2lkIjoiYWJ1c2VyMTI1MSIsImlhdCI6MTc1MDc3ODgzOTg0NSwiZXhwIjoxNzUwNzc4ODQzNDQ1fQ,token_reuse
2025-06-24T15:32:56.750Z,abuser2397,abuser2397,/admin,unknown,unknown,7.175.83.50,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5NyIsImlhdCI6MTc1MDc3OTE3Njc0OCwiZXhwIjoxNzUwNzc5MTgwMzQ4fQ,invalid_endpoint
2025-06-24T15:32:56.857Z,unknown,abuser2398,/edit,EditContent,UPDATE,44.180.211.49,invalid,no_token
2025-06-24T15:32:56.864Z,abuser2398,abuser2398,/logout,Logout,AUTH,44.180.211.49,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5OCIsImlhdCI6MTc1MDc3OTE3Njg2MSwiZXhwIjoxNzUwNzc5MTgwNDYxfQ,out_of_order
2025-06-24T15:32:56.987Z,unknown,abuser2399,/browse,ViewPage,READ,212.188.92.102,eyJ1c2VyX2lkIjoiYWJ1c2VyMjM5OSIsImlhdCI6MTc1MDc3OTE3Njk4NSwiZXhwIjoxNzUwNzc5MTgwNTg1fQ,invalid_token
2025-06-24T15:32:57.093Z,abuser1219,abuser2400,/browse,ViewPage,READ,73.11.118.168,eyJ1c2VyX2lkIjoiYWJ1c2VyMTIxOSIsImlhdCI6MTc1MDc3ODgyOCwiZXhwIjoxNzUwNzc4ODI5fQ,token_reuse
2025-06-24T15:32:57.206Z,abuser2401,abuser2401,/logout,Logout,AUTH,149.227.29.119,eyJ1c2VyX2lkIjoiYWJ1c2VyMjQwMSIsImlhdCI6MTc1MDc3OTE3NzIwNCwiZXhwIjoxNzUwNzc5MTgwODA0fQ,normal
2025-06-24T15:32:57.210Z,abuser2401,abuser2401,/browse,ViewPage,READ,149.227.29.119,eyJ1c2VyX2lkIjoiYWJ1c2VyMjQwMSIsImlhdCI6MTc1MDc3OTE3NzIwNCwiZXhwIjoxNzUwNzc5MTgwODA0fQ,reuse_after_logout
2025-06-24T15:32:57.317Z,abuser2402,abuser2402,/browse,ViewPage,READ,236.186.250.21,eyJ1c2VyX2lkIjoiYWJ1c2VyMjQwMiIsImlhdCI6MTc1MDc3OTE3NzMxNSwiZXhwIjoxNzUwNzc5MTgwOTE1fQ,ip_switch
