timestamp,user_id,endpoint,use_case,type,ip,jwt_payload,label
2025-06-22T18:01:47.876Z,user2021,/browse,ViewPage,READ,179.200.86.36,eyJ1c2VyX2lkIjoidXNlcjIwMjEiLCJpYXQiOjE3NTA2MTUzMDc4NjgsImV4cCI6MTc1MDYxNTMxMTQ2OH0,normal
2025-06-22T18:01:47.879Z,user2021,/edit,EditContent,UPDATE,179.200.86.36,eyJ1c2VyX2lkIjoidXNlcjIwMjEiLCJpYXQiOjE3NTA2MTUzMDc4NjgsImV4cCI6MTc1MDYxNTMxMTQ2OH0,normal
2025-06-22T18:01:47.882Z,user2021,/logout,Logout,AUTH,179.200.86.36,eyJ1c2VyX2lkIjoidXNlcjIwMjEiLCJpYXQiOjE3NTA2MTUzMDc4NjgsImV4cCI6MTc1MDYxNTMxMTQ2OH0,normal
2025-06-22T18:01:47.993Z,user2022,/login,Login,AUTH,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTJ9,normal
2025-06-22T18:01:47.996Z,user2022,/browse,ViewPage,READ,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTIsImV4cCI6MTc1MDYxNTMxMTU5Mn0,normal
2025-06-22T18:01:47.998Z,user2022,/browse,ViewPage,READ,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTIsImV4cCI6MTc1MDYxNTMxMTU5Mn0,normal
2025-06-22T18:01:48.002Z,user2022,/browse,ViewPage,READ,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTIsImV4cCI6MTc1MDYxNTMxMTU5Mn0,normal
2025-06-22T18:01:48.005Z,user2022,/browse,ViewPage,READ,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTIsImV4cCI6MTc1MDYxNTMxMTU5Mn0,normal
2025-06-22T18:01:48.008Z,user2022,/logout,Logout,AUTH,198.106.224.42,eyJ1c2VyX2lkIjoidXNlcjIwMjIiLCJpYXQiOjE3NTA2MTUzMDc5OTIsImV4cCI6MTc1MDYxNTMxMTU5Mn0,normal
2025-06-22T18:01:48.119Z,user2023,/login,Login,AUTH,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTh9,normal
2025-06-22T18:01:48.123Z,user2023,/browse,ViewPage,READ,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTgsImV4cCI6MTc1MDYxNTMxMTcxOH0,normal
2025-06-22T18:01:48.126Z,user2023,/browse,ViewPage,READ,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTgsImV4cCI6MTc1MDYxNTMxMTcxOH0,normal
2025-06-22T18:01:48.129Z,user2023,/browse,ViewPage,READ,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTgsImV4cCI6MTc1MDYxNTMxMTcxOH0,normal
2025-06-22T18:01:48.132Z,user2023,/browse,ViewPage,READ,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTgsImV4cCI6MTc1MDYxNTMxMTcxOH0,normal
2025-06-22T18:01:48.136Z,user2023,/logout,Logout,AUTH,208.24.154.117,eyJ1c2VyX2lkIjoidXNlcjIwMjMiLCJpYXQiOjE3NTA2MTUzMDgxMTgsImV4cCI6MTc1MDYxNTMxMTcxOH0,normal
2025-06-22T18:01:48.243Z,user2024,/login,Login,AUTH,239.146.231.91,eyJ1c2VyX2lkIjoidXNlcjIwMjQiLCJpYXQiOjE3NTA2MTUzMDgyNDJ9,normal
2025-06-22T18:01:48.247Z,user2024,/edit,EditContent,UPDATE,239.146.231.91,eyJ1c2VyX2lkIjoidXNlcjIwMjQiLCJpYXQiOjE3NTA2MTUzMDgyNDIsImV4cCI6MTc1MDYxNTMxMTg0Mn0,normal
2025-06-22T18:01:48.250Z,user2024,/logout,Logout,AUTH,239.146.231.91,eyJ1c2VyX2lkIjoidXNlcjIwMjQiLCJpYXQiOjE3NTA2MTUzMDgyNDIsImV4cCI6MTc1MDYxNTMxMTg0Mn0,normal
2025-06-22T18:01:48.369Z,user2025,/login,Login,AUTH,85.54.112.141,eyJ1c2VyX2lkIjoidXNlcjIwMjUiLCJpYXQiOjE3NTA2MTUzMDgzNjh9,normal
2025-06-22T18:01:48.372Z,user2025,/edit,EditContent,UPDATE,85.54.112.141,eyJ1c2VyX2lkIjoidXNlcjIwMjUiLCJpYXQiOjE3NTA2MTUzMDgzNjgsImV4cCI6MTc1MDYxNTMxMTk2OH0,normal
2025-06-22T18:01:48.374Z,user2025,/logout,Logout,AUTH,85.54.112.141,eyJ1c2VyX2lkIjoidXNlcjIwMjUiLCJpYXQiOjE3NTA2MTUzMDgzNjgsImV4cCI6MTc1MDYxNTMxMTk2OH0,normal
2025-06-22T18:01:48.492Z,user2026,/login,Login,AUTH,11.216.20.72,eyJ1c2VyX2lkIjoidXNlcjIwMjYiLCJpYXQiOjE3NTA2MTUzMDg0OTF9,normal
2025-06-22T18:01:48.495Z,user2026,/edit,EditContent,UPDATE,11.216.20.72,eyJ1c2VyX2lkIjoidXNlcjIwMjYiLCJpYXQiOjE3NTA2MTUzMDg0OTEsImV4cCI6MTc1MDYxNTMxMjA5MX0,normal
2025-06-22T18:01:48.498Z,user2026,/logout,Logout,AUTH,11.216.20.72,eyJ1c2VyX2lkIjoidXNlcjIwMjYiLCJpYXQiOjE3NTA2MTUzMDg0OTEsImV4cCI6MTc1MDYxNTMxMjA5MX0,normal
2025-06-22T18:01:48.602Z,user2027,/login,Login,AUTH,112.31.233.158,eyJ1c2VyX2lkIjoidXNlcjIwMjciLCJpYXQiOjE3NTA2MTUzMDg2MDF9,normal
2025-06-22T18:01:48.605Z,user2027,/browse,ViewPage,READ,112.31.233.158,eyJ1c2VyX2lkIjoidXNlcjIwMjciLCJpYXQiOjE3NTA2MTUzMDg2MDEsImV4cCI6MTc1MDYxNTMxMjIwMX0,normal
2025-06-22T18:01:48.608Z,user2027,/edit,EditContent,UPDATE,112.31.233.158,eyJ1c2VyX2lkIjoidXNlcjIwMjciLCJpYXQiOjE3NTA2MTUzMDg2MDEsImV4cCI6MTc1MDYxNTMxMjIwMX0,normal
2025-06-22T18:01:48.712Z,user2028,/login,Login,AUTH,16.153.232.51,eyJ1c2VyX2lkIjoidXNlcjIwMjgiLCJpYXQiOjE3NTA2MTUzMDg3MTF9,normal
2025-06-22T18:01:48.716Z,user2028,/browse,ViewPage,READ,16.153.232.51,eyJ1c2VyX2lkIjoidXNlcjIwMjgiLCJpYXQiOjE3NTA2MTUzMDg3MTEsImV4cCI6MTc1MDYxNTMxMjMxMX0,normal
2025-06-22T18:01:48.719Z,user2028,/logout,Logout,AUTH,16.153.232.51,eyJ1c2VyX2lkIjoidXNlcjIwMjgiLCJpYXQiOjE3NTA2MTUzMDg3MTEsImV4cCI6MTc1MDYxNTMxMjMxMX0,normal
2025-06-22T18:01:48.837Z,user2029,/login,Login,AUTH,144.95.97.20,eyJ1c2VyX2lkIjoidXNlcjIwMjkiLCJpYXQiOjE3NTA2MTUzMDg4Mzd9,normal
2025-06-22T18:01:48.945Z,user2030,/login,Login,AUTH,142.229.12.218,eyJ1c2VyX2lkIjoidXNlcjIwMzAiLCJpYXQiOjE3NTA2MTUzMDg5NDV9,normal
2025-06-22T18:01:48.948Z,user2030,/browse,ViewPage,READ,142.229.12.218,eyJ1c2VyX2lkIjoidXNlcjIwMzAiLCJpYXQiOjE3NTA2MTUzMDg5NDUsImV4cCI6MTc1MDYxNTMxMjU0NX0,normal
2025-06-22T18:01:48.952Z,user2030,/logout,Logout,AUTH,142.229.12.218,eyJ1c2VyX2lkIjoidXNlcjIwMzAiLCJpYXQiOjE3NTA2MTUzMDg5NDUsImV4cCI6MTc1MDYxNTMxMjU0NX0,normal
2025-06-22T18:01:49.070Z,user2031,/login,Login,AUTH,217.24.95.251,eyJ1c2VyX2lkIjoidXNlcjIwMzEiLCJpYXQiOjE3NTA2MTUzMDkwNjl9,normal
2025-06-22T18:01:49.073Z,user2031,/logout,Logout,AUTH,217.24.95.251,eyJ1c2VyX2lkIjoidXNlcjIwMzEiLCJpYXQiOjE3NTA2MTUzMDkwNjksImV4cCI6MTc1MDYxNTMxMjY2OX0,normal
2025-06-22T18:01:49.179Z,user2032,/login,Login,AUTH,70.24.174.174,eyJ1c2VyX2lkIjoidXNlcjIwMzIiLCJpYXQiOjE3NTA2MTUzMDkxNzh9,normal
2025-06-22T18:01:49.182Z,user2032,/browse,ViewPage,READ,70.24.174.174,eyJ1c2VyX2lkIjoidXNlcjIwMzIiLCJpYXQiOjE3NTA2MTUzMDkxNzgsImV4cCI6MTc1MDYxNTMxMjc3OH0,normal
2025-06-22T18:01:49.185Z,user2032,/edit,EditContent,UPDATE,70.24.174.174,eyJ1c2VyX2lkIjoidXNlcjIwMzIiLCJpYXQiOjE3NTA2MTUzMDkxNzgsImV4cCI6MTc1MDYxNTMxMjc3OH0,normal
2025-06-22T18:01:49.189Z,user2032,/logout,Logout,AUTH,70.24.174.174,eyJ1c2VyX2lkIjoidXNlcjIwMzIiLCJpYXQiOjE3NTA2MTUzMDkxNzgsImV4cCI6MTc1MDYxNTMxMjc3OH0,normal
2025-06-22T18:01:49.305Z,user2033,/login,Login,AUTH,90.165.135.230,eyJ1c2VyX2lkIjoidXNlcjIwMzMiLCJpYXQiOjE3NTA2MTUzMDkzMDR9,normal
2025-06-22T18:01:49.415Z,user2034,/login,Login,AUTH,166.166.248.240,eyJ1c2VyX2lkIjoidXNlcjIwMzQiLCJpYXQiOjE3NTA2MTUzMDk0MTR9,normal
2025-06-22T18:01:49.419Z,user2034,/logout,Logout,AUTH,166.166.248.240,eyJ1c2VyX2lkIjoidXNlcjIwMzQiLCJpYXQiOjE3NTA2MTUzMDk0MTQsImV4cCI6MTc1MDYxNTMxMzAxNH0,normal
2025-06-22T18:01:49.538Z,user2035,/login,Login,AUTH,110.183.118.164,eyJ1c2VyX2lkIjoidXNlcjIwMzUiLCJpYXQiOjE3NTA2MTUzMDk1Mzd9,normal
2025-06-22T18:01:49.541Z,user2035,/browse,ViewPage,READ,110.183.118.164,eyJ1c2VyX2lkIjoidXNlcjIwMzUiLCJpYXQiOjE3NTA2MTUzMDk1MzcsImV4cCI6MTc1MDYxNTMxMzEzN30,normal
2025-06-22T18:01:49.545Z,user2035,/logout,Logout,AUTH,110.183.118.164,eyJ1c2VyX2lkIjoidXNlcjIwMzUiLCJpYXQiOjE3NTA2MTUzMDk1MzcsImV4cCI6MTc1MDYxNTMxMzEzN30,normal
2025-06-22T18:01:49.662Z,user2036,/login,Login,AUTH,206.111.181.15,eyJ1c2VyX2lkIjoidXNlcjIwMzYiLCJpYXQiOjE3NTA2MTUzMDk2NjF9,normal
2025-06-22T18:01:49.665Z,user2036,/browse,ViewPage,READ,206.111.181.15,eyJ1c2VyX2lkIjoidXNlcjIwMzYiLCJpYXQiOjE3NTA2MTUzMDk2NjEsImV4cCI6MTc1MDYxNTMxMzI2MX0,normal
2025-06-22T18:01:49.668Z,user2036,/edit,EditContent,UPDATE,206.111.181.15,eyJ1c2VyX2lkIjoidXNlcjIwMzYiLCJpYXQiOjE3NTA2MTUzMDk2NjEsImV4cCI6MTc1MDYxNTMxMzI2MX0,normal
2025-06-22T18:01:49.786Z,user2037,/login,Login,AUTH,17.197.140.183,eyJ1c2VyX2lkIjoidXNlcjIwMzciLCJpYXQiOjE3NTA2MTUzMDk3ODV9,normal
2025-06-22T18:01:49.789Z,user2037,/browse,ViewPage,READ,17.197.140.183,eyJ1c2VyX2lkIjoidXNlcjIwMzciLCJpYXQiOjE3NTA2MTUzMDk3ODUsImV4cCI6MTc1MDYxNTMxMzM4NX0,normal
2025-06-22T18:01:49.792Z,user2037,/browse,ViewPage,READ,17.197.140.183,eyJ1c2VyX2lkIjoidXNlcjIwMzciLCJpYXQiOjE3NTA2MTUzMDk3ODUsImV4cCI6MTc1MDYxNTMxMzM4NX0,normal
2025-06-22T18:01:49.795Z,user2037,/logout,Logout,AUTH,17.197.140.183,eyJ1c2VyX2lkIjoidXNlcjIwMzciLCJpYXQiOjE3NTA2MTUzMDk3ODUsImV4cCI6MTc1MDYxNTMxMzM4NX0,normal
2025-06-22T18:01:49.911Z,user2038,/login,Login,AUTH,208.73.72.55,eyJ1c2VyX2lkIjoidXNlcjIwMzgiLCJpYXQiOjE3NTA2MTUzMDk5MTB9,normal
2025-06-22T18:01:49.914Z,user2038,/logout,Logout,AUTH,208.73.72.55,eyJ1c2VyX2lkIjoidXNlcjIwMzgiLCJpYXQiOjE3NTA2MTUzMDk5MTAsImV4cCI6MTc1MDYxNTMxMzUxMH0,normal
2025-06-22T18:01:50.022Z,user2039,/login,Login,AUTH,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjF9,normal
2025-06-22T18:01:50.025Z,user2039,/browse,ViewPage,READ,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjEsImV4cCI6MTc1MDYxNTMxMzYyMX0,normal
2025-06-22T18:01:50.028Z,user2039,/browse,ViewPage,READ,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjEsImV4cCI6MTc1MDYxNTMxMzYyMX0,normal
2025-06-22T18:01:50.031Z,user2039,/browse,ViewPage,READ,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjEsImV4cCI6MTc1MDYxNTMxMzYyMX0,normal
2025-06-22T18:01:50.034Z,user2039,/browse,ViewPage,READ,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjEsImV4cCI6MTc1MDYxNTMxMzYyMX0,normal
2025-06-22T18:01:50.037Z,user2039,/logout,Logout,AUTH,129.189.128.233,eyJ1c2VyX2lkIjoidXNlcjIwMzkiLCJpYXQiOjE3NTA2MTUzMTAwMjEsImV4cCI6MTc1MDYxNTMxMzYyMX0,normal
2025-06-22T18:01:50.146Z,user2040,/login,Login,AUTH,209.40.241.164,eyJ1c2VyX2lkIjoidXNlcjIwNDAiLCJpYXQiOjE3NTA2MTUzMTAxNDV9,normal
2025-06-22T18:01:50.149Z,user2040,/browse,ViewPage,READ,209.40.241.164,eyJ1c2VyX2lkIjoidXNlcjIwNDAiLCJpYXQiOjE3NTA2MTUzMTAxNDUsImV4cCI6MTc1MDYxNTMxMzc0NX0,normal
2025-06-22T18:01:50.152Z,user2040,/edit,EditContent,UPDATE,209.40.241.164,eyJ1c2VyX2lkIjoidXNlcjIwNDAiLCJpYXQiOjE3NTA2MTUzMTAxNDUsImV4cCI6MTc1MDYxNTMxMzc0NX0,normal
2025-06-22T18:01:50.155Z,user2040,/browse,ViewPage,READ,209.40.241.164,eyJ1c2VyX2lkIjoidXNlcjIwNDAiLCJpYXQiOjE3NTA2MTUzMTAxNDUsImV4cCI6MTc1MDYxNTMxMzc0NX0,normal
2025-06-22T18:01:50.157Z,user2040,/logout,Logout,AUTH,209.40.241.164,eyJ1c2VyX2lkIjoidXNlcjIwNDAiLCJpYXQiOjE3NTA2MTUzMTAxNDUsImV4cCI6MTc1MDYxNTMxMzc0NX0,normal
2025-06-22T18:01:50.272Z,user2041,/login,Login,AUTH,48.30.51.66,eyJ1c2VyX2lkIjoidXNlcjIwNDEiLCJpYXQiOjE3NTA2MTUzMTAyNzF9,normal
2025-06-22T18:01:50.275Z,user2041,/browse,ViewPage,READ,48.30.51.66,eyJ1c2VyX2lkIjoidXNlcjIwNDEiLCJpYXQiOjE3NTA2MTUzMTAyNzEsImV4cCI6MTc1MDYxNTMxMzg3MX0,normal
2025-06-22T18:01:50.279Z,user2041,/edit,EditContent,UPDATE,48.30.51.66,eyJ1c2VyX2lkIjoidXNlcjIwNDEiLCJpYXQiOjE3NTA2MTUzMTAyNzEsImV4cCI6MTc1MDYxNTMxMzg3MX0,normal
2025-06-22T18:01:50.281Z,user2041,/browse,ViewPage,READ,48.30.51.66,eyJ1c2VyX2lkIjoidXNlcjIwNDEiLCJpYXQiOjE3NTA2MTUzMTAyNzEsImV4cCI6MTc1MDYxNTMxMzg3MX0,normal
2025-06-22T18:01:50.285Z,user2041,/logout,Logout,AUTH,48.30.51.66,eyJ1c2VyX2lkIjoidXNlcjIwNDEiLCJpYXQiOjE3NTA2MTUzMTAyNzEsImV4cCI6MTc1MDYxNTMxMzg3MX0,normal
2025-06-22T18:01:50.397Z,user2042,/login,Login,AUTH,127.131.148.93,eyJ1c2VyX2lkIjoidXNlcjIwNDIiLCJpYXQiOjE3NTA2MTUzMTAzOTZ9,normal
2025-06-22T18:01:50.400Z,user2042,/browse,ViewPage,READ,127.131.148.93,eyJ1c2VyX2lkIjoidXNlcjIwNDIiLCJpYXQiOjE3NTA2MTUzMTAzOTYsImV4cCI6MTc1MDYxNTMxMzk5Nn0,normal
2025-06-22T18:01:50.403Z,user2042,/browse,ViewPage,READ,127.131.148.93,eyJ1c2VyX2lkIjoidXNlcjIwNDIiLCJpYXQiOjE3NTA2MTUzMTAzOTYsImV4cCI6MTc1MDYxNTMxMzk5Nn0,normal
2025-06-22T18:01:50.511Z,user2043,/login,Login,AUTH,20.246.87.42,eyJ1c2VyX2lkIjoidXNlcjIwNDMiLCJpYXQiOjE3NTA2MTUzMTA1MTB9,normal
2025-06-22T18:01:50.625Z,user2044,/edit,EditContent,UPDATE,72.33.118.47,eyJ1c2VyX2lkIjoidXNlcjIwNDQiLCJpYXQiOjE3NTA2MTUzMTA2MTgsImV4cCI6MTc1MDYxNTMxNDIxOH0,normal
2025-06-22T18:01:50.619Z,user2044,/login,Login,AUTH,72.33.118.47,eyJ1c2VyX2lkIjoidXNlcjIwNDQiLCJpYXQiOjE3NTA2MTUzMTA2MTh9,normal
2025-06-22T18:01:50.744Z,user2045,/login,Login,AUTH,34.135.231.251,eyJ1c2VyX2lkIjoidXNlcjIwNDUiLCJpYXQiOjE3NTA2MTUzMTA3NDN9,normal
2025-06-22T18:01:50.852Z,user2046,/login,Login,AUTH,247.55.60.37,eyJ1c2VyX2lkIjoidXNlcjIwNDYiLCJpYXQiOjE3NTA2MTUzMTA4NTF9,normal
2025-06-22T18:01:50.855Z,user2046,/browse,ViewPage,READ,247.55.60.37,eyJ1c2VyX2lkIjoidXNlcjIwNDYiLCJpYXQiOjE3NTA2MTUzMTA4NTEsImV4cCI6MTc1MDYxNTMxNDQ1MX0,normal
2025-06-22T18:01:50.858Z,user2046,/browse,ViewPage,READ,247.55.60.37,eyJ1c2VyX2lkIjoidXNlcjIwNDYiLCJpYXQiOjE3NTA2MTUzMTA4NTEsImV4cCI6MTc1MDYxNTMxNDQ1MX0,normal
2025-06-22T18:01:50.861Z,user2046,/logout,Logout,AUTH,247.55.60.37,eyJ1c2VyX2lkIjoidXNlcjIwNDYiLCJpYXQiOjE3NTA2MTUzMTA4NTEsImV4cCI6MTc1MDYxNTMxNDQ1MX0,normal
2025-06-22T18:01:50.979Z,user2047,/login,Login,AUTH,105.103.29.189,eyJ1c2VyX2lkIjoidXNlcjIwNDciLCJpYXQiOjE3NTA2MTUzMTA5Nzd9,normal
2025-06-22T18:01:50.983Z,user2047,/browse,ViewPage,READ,105.103.29.189,eyJ1c2VyX2lkIjoidXNlcjIwNDciLCJpYXQiOjE3NTA2MTUzMTA5NzcsImV4cCI6MTc1MDYxNTMxNDU3N30,normal
2025-06-22T18:01:50.987Z,user2047,/logout,Logout,AUTH,105.103.29.189,eyJ1c2VyX2lkIjoidXNlcjIwNDciLCJpYXQiOjE3NTA2MTUzMTA5NzcsImV4cCI6MTc1MDYxNTMxNDU3N30,normal
2025-06-22T18:01:51.103Z,user2048,/login,Login,AUTH,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDJ9,normal
2025-06-22T18:01:51.106Z,user2048,/browse,ViewPage,READ,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDIsImV4cCI6MTc1MDYxNTMxNDcwMn0,normal
2025-06-22T18:01:51.108Z,user2048,/edit,EditContent,UPDATE,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDIsImV4cCI6MTc1MDYxNTMxNDcwMn0,normal
2025-06-22T18:01:51.111Z,user2048,/edit,EditContent,UPDATE,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDIsImV4cCI6MTc1MDYxNTMxNDcwMn0,normal
2025-06-22T18:01:51.114Z,user2048,/browse,ViewPage,READ,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDIsImV4cCI6MTc1MDYxNTMxNDcwMn0,normal
2025-06-22T18:01:51.117Z,user2048,/logout,Logout,AUTH,199.56.247.81,eyJ1c2VyX2lkIjoidXNlcjIwNDgiLCJpYXQiOjE3NTA2MTUzMTExMDIsImV4cCI6MTc1MDYxNTMxNDcwMn0,normal
2025-06-22T18:01:51.229Z,user2049,/login,Login,AUTH,138.201.242.161,eyJ1c2VyX2lkIjoidXNlcjIwNDkiLCJpYXQiOjE3NTA2MTUzMTEyMjh9,normal
2025-06-22T18:01:51.233Z,user2049,/browse,ViewPage,READ,138.201.242.161,eyJ1c2VyX2lkIjoidXNlcjIwNDkiLCJpYXQiOjE3NTA2MTUzMTEyMjgsImV4cCI6MTc1MDYxNTMxNDgyOH0,normal
2025-06-22T18:01:51.236Z,user2049,/logout,Logout,AUTH,138.201.242.161,eyJ1c2VyX2lkIjoidXNlcjIwNDkiLCJpYXQiOjE3NTA2MTUzMTEyMjgsImV4cCI6MTc1MDYxNTMxNDgyOH0,normal
2025-06-22T18:01:51.355Z,user2050,/login,Login,AUTH,155.165.50.142,eyJ1c2VyX2lkIjoidXNlcjIwNTAiLCJpYXQiOjE3NTA2MTUzMTEzNTR9,normal
2025-06-22T18:01:51.358Z,user2050,/edit,EditContent,UPDATE,155.165.50.142,eyJ1c2VyX2lkIjoidXNlcjIwNTAiLCJpYXQiOjE3NTA2MTUzMTEzNTQsImV4cCI6MTc1MDYxNTMxNDk1NH0,normal
2025-06-22T18:01:51.361Z,user2050,/logout,Logout,AUTH,155.165.50.142,eyJ1c2VyX2lkIjoidXNlcjIwNTAiLCJpYXQiOjE3NTA2MTUzMTEzNTQsImV4cCI6MTc1MDYxNTMxNDk1NH0,normal
2025-06-22T18:01:51.464Z,user2051,/login,Login,AUTH,20.118.25.140,eyJ1c2VyX2lkIjoidXNlcjIwNTEiLCJpYXQiOjE3NTA2MTUzMTE0NjN9,normal
2025-06-22T18:01:51.573Z,user2052,/login,Login,AUTH,85.72.74.73,eyJ1c2VyX2lkIjoidXNlcjIwNTIiLCJpYXQiOjE3NTA2MTUzMTE1NzJ9,normal
2025-06-22T18:01:51.682Z,user2053,/login,Login,AUTH,28.207.109.133,eyJ1c2VyX2lkIjoidXNlcjIwNTMiLCJpYXQiOjE3NTA2MTUzMTE2ODF9,normal
2025-06-22T18:01:51.686Z,user2053,/edit,EditContent,UPDATE,28.207.109.133,eyJ1c2VyX2lkIjoidXNlcjIwNTMiLCJpYXQiOjE3NTA2MTUzMTE2ODEsImV4cCI6MTc1MDYxNTMxNTI4MX0,normal
2025-06-22T18:01:51.689Z,user2053,/logout,Logout,AUTH,28.207.109.133,eyJ1c2VyX2lkIjoidXNlcjIwNTMiLCJpYXQiOjE3NTA2MTUzMTE2ODEsImV4cCI6MTc1MDYxNTMxNTI4MX0,normal
2025-06-22T18:01:51.809Z,user2054,/login,Login,AUTH,102.139.66.122,eyJ1c2VyX2lkIjoidXNlcjIwNTQiLCJpYXQiOjE3NTA2MTUzMTE4MDd9,normal
2025-06-22T18:01:51.812Z,user2054,/browse,ViewPage,READ,102.139.66.122,eyJ1c2VyX2lkIjoidXNlcjIwNTQiLCJpYXQiOjE3NTA2MTUzMTE4MDcsImV4cCI6MTc1MDYxNTMxNTQwN30,normal
2025-06-22T18:01:51.816Z,user2054,/logout,Logout,AUTH,102.139.66.122,eyJ1c2VyX2lkIjoidXNlcjIwNTQiLCJpYXQiOjE3NTA2MTUzMTE4MDcsImV4cCI6MTc1MDYxNTMxNTQwN30,normal
2025-06-22T18:01:51.933Z,user2055,/login,Login,AUTH,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzJ9,normal
2025-06-22T18:01:51.936Z,user2055,/browse,ViewPage,READ,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzIsImV4cCI6MTc1MDYxNTMxNTUzMn0,normal
2025-06-22T18:01:51.939Z,user2055,/edit,EditContent,UPDATE,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzIsImV4cCI6MTc1MDYxNTMxNTUzMn0,normal
2025-06-22T18:01:51.942Z,user2055,/edit,EditContent,UPDATE,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzIsImV4cCI6MTc1MDYxNTMxNTUzMn0,normal
2025-06-22T18:01:51.945Z,user2055,/browse,ViewPage,READ,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzIsImV4cCI6MTc1MDYxNTMxNTUzMn0,normal
2025-06-22T18:01:51.949Z,user2055,/logout,Logout,AUTH,209.137.173.175,eyJ1c2VyX2lkIjoidXNlcjIwNTUiLCJpYXQiOjE3NTA2MTUzMTE5MzIsImV4cCI6MTc1MDYxNTMxNTUzMn0,normal
2025-06-22T18:01:52.058Z,user2056,/login,Login,AUTH,71.80.236.117,eyJ1c2VyX2lkIjoidXNlcjIwNTYiLCJpYXQiOjE3NTA2MTUzMTIwNTd9,normal
2025-06-22T18:01:52.061Z,user2056,/browse,ViewPage,READ,71.80.236.117,eyJ1c2VyX2lkIjoidXNlcjIwNTYiLCJpYXQiOjE3NTA2MTUzMTIwNTcsImV4cCI6MTc1MDYxNTMxNTY1N30,normal
2025-06-22T18:01:52.064Z,user2056,/browse,ViewPage,READ,71.80.236.117,eyJ1c2VyX2lkIjoidXNlcjIwNTYiLCJpYXQiOjE3NTA2MTUzMTIwNTcsImV4cCI6MTc1MDYxNTMxNTY1N30,normal
2025-06-22T18:01:52.066Z,user2056,/logout,Logout,AUTH,71.80.236.117,eyJ1c2VyX2lkIjoidXNlcjIwNTYiLCJpYXQiOjE3NTA2MTUzMTIwNTcsImV4cCI6MTc1MDYxNTMxNTY1N30,normal
2025-06-22T18:01:52.183Z,user2057,/login,Login,AUTH,147.3.149.25,eyJ1c2VyX2lkIjoidXNlcjIwNTciLCJpYXQiOjE3NTA2MTUzMTIxODJ9,normal
